username,review,rating,tahun,aplikasi,clean_text
Septa Efraim Tarigan,"Udh setahun sejak ganti HP gak bisa lg menggunakan livin mandiri..pada saat registrasi,selalu muncul ""verifikasi tambahan diperlukan..silahkan kunjungi bank mandiri terdekat"" tp pd saat ke bank mandiri,pegawai nya pun tidak bisa menemukan solusi... Dan jangan minta saya kirim email atau hubungi 14000 krn udh berkali2 tp tetap gak selesai masalahnya; *edit : sekarang udh bisa livin nya setelah dibantu CS Mandiri..terima kasih",5,2025,livin,tahun ganti handphone tidak bisa livin mandiripada registrasiselalu muncul verifikasi tambah diperlukansilahkan kunjung bank mandiri dekat pd bank mandiripegawai tidak bisa temu solusi kirim email hubung kali tidak selesai edit bisa livin bantu customer service mandiriterima kasih
Perry Durham Perry,"ngga bisa berkata-kata lagi bagus dan worthhhhh it bgt apk mbanking ini, cuman minus nya KLO rekening lagi goceng aja🤣",5,2025,livin,tidak bisa berkatakata bagus worthh it banget aplikasi mbanking cuman minus rekening goceng
Entin Susantini,sangat puas,5,2025,livin,sangat puas
Dicky Marsaldi,Ok,5,2025,livin,ok
Haifa Ifaa,aman amanah,5,2025,livin,aman amanah
Neti Aja,sangat puas,5,2025,livin,sangat puas
ARES GROWONG,Ini knp gak bisa,5,2025,livin,tidak bisa
Roby Yanoor,"tolong dong perbaiki.. ini apanya keseringan gak respon, dan sekali respoundpun lama.. gak kaya dulu.. cepet... selebihnya gak ada masalah..",5,2025,livin,tolong baik apa sering tidak respon respoundpun lama tidak kaya cepet lebih tidak
Siska Pratiwi,"Meni kudu di update wae livin teh unggal bulan, mana nmbah gede MB na",5,2025,livin,meni kudu update wae livin teh unggal nmbah gede mb na
Neng Mia,bagusss,5,2025,livin,baguss
Dirga Yelze,sangat bagus❣️,5,2025,livin,sangat bagus
Snta Sntya,knp suka susah buat di update,5,2025,livin,suka susah update
edo ricardo,terbaik... tapi koq saya gk ada fitur pinjaman tunai.,5,2025,livin,baik koq tidak fitur pinjam tunai
Andi Alamsyah,tolomg donk..rekening livin sy dr semalam gak bisa transfer kerekening lain..bisanya kerekening sy sj sesama livin sy krn sy punya 4 rekening livin,5,2025,livin,tolomg donkrekening livin malam tidak bisa transfer rekening lainbisanya rekening sj livin rekening livin
Iin Barono,bgus,5,2025,livin,bgus
Tiara amel,mantap,5,2025,livin,mantap
Fathir Shidqi,"bagus,sangat membantu",5,2025,livin,bagussangat bantu
Irwan,mantp,5,2025,livin,mantp
Rb Sonny Bassay Bassay,sering error,5,2025,livin,error
Ronald Toloh,security bagus,5,2025,livin,security bagus
KRIS ROTELLA LUBUK PAKAM,ok,5,2025,livin,ok
Oktivia Elisabeth,bagus,5,2025,livin,bagus
Imam Bohenk,mantap,5,2025,livin,mantap
Galih yudhistira,ok sepp lanjut,5,2025,livin,ok sepp
Muhamad Winai,Sangat memuaskan bisa membantu Nasabah...dlm bertransaksi.,5,2025,livin,sangat muas bisa bantu nasabahdlm transaksi
lukman haqim,"Mantap, PERTAHANKAN KEAMANAN NYA",5,2025,livin,mantap tahan aman
Nurhaeni Yusi,kenapa aplikasi livin by mandiri g bisa kebuka,5,2025,livin,aplikasi livin by mandiri tidak bisa buka
Dadang,Aplikasi ini bagus,5,2025,livin,aplikasi bagus
Achmad Sampriono,mudah dan cepat,5,2025,livin,mudah cepat
Iyan Sbl,oke,5,2025,livin,oke
M. Rasya,kaga bisa tf malem,5,2025,livin,kaga bisa transfer malem
darsinah nina,Nyaman dan sat set,5,2025,livin,nyaman sat set
Hadi Prayitno,pelayanan bersahaja dan ramah,5,2025,livin,layan sahaja ramah
Khandik Kahan,bagus,5,2025,livin,bagus
Oman Rohman,sangan membantu dlm transaksi,5,2025,livin,sangan bantu dlm transaksi
Yusuf Bin karmo,layananya bagus.,5,2025,livin,layananya bagus
Ronauli sitorus,ok,5,2025,livin,ok
Tanam Tanaman,sangat membantu,5,2025,livin,sangat bantu
Fathir Ibrahim,mantap,5,2025,livin,mantap
Sinar Surya Syarif,baik,5,2025,livin,
Dede Abdul Karim,Bagus,5,2025,livin,bagus
Syaputra Andra19,bgus sekali,5,2025,livin,bgus
Tanwiruddin,"Aplikasi bagus memudahkan segala urusan, bisa buat topup token bayar² qris dan belanjaan online dengan prosesnya mudah",5,2025,livin,aplikasi bagus mudah urus bisa topup token bayar qris belanja online proses mudah
Iyan Emon,"kenapa sekarang leven saya tidak bisa digunakan setelah tiba2 keluar sendiri , padal sebelumnya selalu lancar",5,2025,livin,leven tidak bisa padal lancar
Ateng 053,oke,5,2025,livin,oke
Triyant Yanto,Kenapa sering muncul belum berhasil terhubung,5,2025,livin,muncul hasil hubung
Nur Kholis,livin by mandiri sangat dinprlukaan,5,2025,livin,livin by mandiri sangat dinprlukaan
Zuly Rizky friantino,sangat bagus,5,2025,livin,sangat bagus
Juri RIAN,sangat membantu semua yang di perlukan 🥰❤️👍👍,5,2025,livin,sangat bantu perlu
Budi Astawan,"bagus,bgt",5,2025,livin,bagusbgt
Ramadani Badrutamam,knpa si apk nya lelet bngt,5,2025,livin,knpa si aplikasi lelet banget
Entin Supartini,saya sangat terbantu dengan ada.nya aplikasi ini jadi mempermudah urusan transaksi saya,5,2025,livin,sangat bantu aplikasi mudah urus transaksi
Tommy Suratmaja,sangat membantu,5,2025,livin,sangat bantu
Gemoys f Mind,"tolong dong akun saya di livinn gabisa masuk, gmna cara mulihin akun nya, soalnya saya blm punya kartu kredit mandirinnya, mau login lagi ke Livin pun gabisa karna gatau no bank nya sama kode mm yy nya, tolong min biar bisa pulih lagi akun saya waktu itu ga sengaja ke riset hp nya, saya gatau lagi gmna cara mulihinnya semoga di sini ada jawaban nya🙏🙏🙏",5,2025,livin,tolong akun livinn tidak bisa masuk gmna mulihin akun kartu kredit mandirinnya login livin tidak bisa gatau no bank kode mm yy tolong bisa pulih akun tidak sengaja riset handphone gatau gmna mulihinnya moga
Adi Hariono,"aplikasi sangat bagus, tolong di update",5,2025,livin,aplikasi sangat bagus tolong update
Cinta Dudul,aplikasi bagus sangat mudah dalam bertransaksi,5,2025,livin,aplikasi bagus sangat mudah transaksi
Dede Suryana Dede,BAIK,5,2025,livin,
Fros Bocil,belanja nggak punya uang cash,5,2025,livin,belanja tidak uang cash
Danank Victoria,Saldo nya tiba2 hilang di debt otomatis sampe 0 oleh bank tanpa konfirmasi apa2,5,2025,livin,saldo hilang debt otomatis bank konfirmasi
Choirul Habib,aplikasi yang sangat membatu memudahkan segala akses transaksi,5,2025,livin,aplikasi sangat batu mudah akses transaksi
Hartadi Adi,sangat membantu sekali dalam transaksi,5,2025,livin,sangat bantu transaksi
Samsul Mubarok,sekarang QRIS udah gk bisa di pake apa emang ada gangguan aja ya?,5,2025,livin,qris tidak bisa pakai ganggu
Syarif Rahman,lebih efisien manfaatnya,5,2025,livin,efisien manfaat
Hasanov Fauziyev,Tiap hari saya pakai,5,2025,livin,pakai
Suratmin Soerez,sangat membantu sekali,5,2025,livin,sangat bantu
Mhd Niko,sangat cepat,5,2025,livin,sangat cepat
Aenur Solikha Tizana,"semuanya ada di livin, jadi praktis banget dan suka banget fiturnya",5,2025,livin,livin praktis banget suka banget fiturnya
Mohammad Muhlis,sangat membatu sekali... mantapppppp❤️❤️❤️❤️❤️❤️,5,2025,livin,sangat batu mantapp
Agus Supriyanto,istimewa,5,2025,livin,istimewa
Bangk Jr Jr,maaf living mandiri sya TDK bisa transaksi bisa bantu sya cara mengatasi nya?,5,2025,livin,maaf living mandiri sya tidak bisa transaksi bisa bantu sya atas
Arjuno Bawono,good service so good job,5,2025,livin,good service so good job
Jaka Mardila,rekomendasi aplikasi ini,5,2025,livin,rekomendasi aplikasi
Yuli Yanti,saya ga pnya tlp usahaaa,5,2025,livin,tidak pnya tlp usahaa
Android Indonesia,lumayan tks,5,2025,livin,lumayan tks
Iis Mulyati,sangat membantu,5,2025,livin,sangat bantu
HOTIB HOTIB,aplikasi masa kini yang terintegrasi dengan berbagai kebutuhan yang menampilkan konektivitas pilihan,5,2025,livin,aplikasi integrasi butuh tampil konektivitas pilih
Kabade Gaming,Memudahkan dalam bertransaksi untuk pembayaran,5,2025,livin,mudah transaksi bayar
opang sopandi,saya ga pernah dapat plafon pinjaman dari livin mandiri,5,2025,livin,tidak plafon pinjam livin mandiri
Abu Hasan,sangat membantu,5,2025,livin,sangat bantu
Ahsan Junaidi,Livin saya skrg malah gak bisa untuk tansfer kenapa ya?,5,2025,livin,livin tidak bisa tansfer
bumdesraharjamandiri talaga,"Aplikasi bagus, layanan Prima",5,2025,livin,aplikasi bagus layan prima
Banq Benk,mantap👍,5,2025,livin,mantap
Mayza rizkyna Maulida,knapa saya tidak bisa melakukan pinjaman lewat livin',5,2025,livin,knapa tidak bisa pinjam livin
Muhammad Fuad,sangat membantu,5,2025,livin,sangat bantu
Sony Pras,pakai livin sangat sangat membantu,5,2025,livin,pakai livin sangat sangat bantu
Gatot Sutrasno,"akurat, pasti, mudah tanpa traubel terima kasih pelayanan nya",5,2025,livin,akurat mudah traubel terima kasih layan
MUHAMMAD RIZQI,aplikasi yg ui nya sangat cakep dan mantep tetapi bikin saldo makin menipis,5,2025,livin,aplikasi ui sangat cakep mantep saldo tip
I Wayan Sudiatmika,"Pembayaran Virtual Account kena potongan biaya admin 1000,-. Bank lain masih gratis🤦🏻",5,2025,livin,bayar virtual account kena potong biaya bank gratis
Putra Putri Ayah Bunda,jelek livin skrng ini..notip tidak muncul untuk kluar masuk uang..sekali muncul sudah 2 jam bgtpn lelet banget Skrang ini,5,2025,livin,jelek livin skrng ininotip tidak muncul kluar masuk uangsekali muncul jam bgtpn lelet banget skrang
Sandi Priyanto,abgreb lagi kasi suara nada deringn notifikasi KLO ada trasferan masuk,5,2025,livin,abgreb kasi suara nada deringn notifikasi trasferan masuk
asia Meazza,pembayaran jadi lebih mudah,5,2025,livin,bayar mudah
Sadri Sadri,livin' by Mandiri memudahkan segala urusan mantap pokoknya 👍,5,2025,livin,livin by mandiri mudah urus mantap pokok
Nurul Padilllah,ok,5,2025,livin,ok
Rambo Z,kok aku gk bisa masuk ke livin ya slalu gagal apa masalahnya,5,2025,livin,tidak bisa masuk livin slalu gagal
Surasmono,sanggat baik,5,2025,livin,sanggat
Atik Jehumat,sangat membantu,5,2025,livin,sangat bantu
gazali Pakkaja saro,mantap karena memang Mandiri,5,2025,livin,mantap mandiri
Wanto Bae,sangat berguna,5,2025,livin,sangat guna
Sri Mahyanti,🥰🥰🥰,5,2025,livin,
Capung Radom,baik,5,2025,livin,
Fery Toraja,semoga livin by mandiri lebih baik lagi,5,2025,livin,moga livin by mandiri
Tawi Wijaya,licin by mandiri sy tdk bisa buka ya kenapa,5,2025,livin,licin by mandiri tidak bisa buka
Asep N,Segalanya jadi mudah..dengan LIVIN MANDIRI..emang mantap lah BANK MANDIRI,5,2025,livin,mudahdengan livin mandiriemang mantap bank mandiri
Firgu Gmz,Sangat bagus,5,2025,livin,sangat bagus
Awang Coy,membantu,5,2025,livin,bantu
ubuy lanky,sangat membantu,5,2025,livin,sangat bantu
Samsul,Lumayan bagus sebagaimana apl perbankan yang lain nya....!,5,2025,livin,lumayan bagus apl perban
Yakoba Ganas,sagat membantu,5,2025,livin,sagat bantu
Arsyad 15,tidak ribet,5,2025,livin,tidak ribet
Syahrin Akbar,sangat bagus,5,2025,livin,sangat bagus
Jafar Bayu,sudah lama pakai aplikasi Livin baru kali ini kalo mau login keluar masuk keluar masuk,5,2025,livin,lama pakai aplikasi livin login masuk masuk
ELDY SAFRUDIN ANAND,transaksi mudah dan aman,5,2025,livin,transaksi mudah aman
Pro Laundry,sangat membantu bisnis,5,2025,livin,sangat bantu bisnis
Eko Isnugroho,good job 🆗️,5,2025,livin,good job
Josua Sitepu,kenapa saya tidak bisa daftar livin,5,2025,livin,tidak bisa daftar livin
Gege Tukia,sangat bagus,5,2025,livin,sangat bagus
Ikon Sikumbang,Mantap Markatap,5,2025,livin,mantap markatap
Wawan Bolang,Terpecaya,5,2025,livin,terpecaya
Agus Salim,Bagus sekali,5,2025,livin,bagus
kajinumo top,ok,5,2025,livin,ok
supriyatna,mantapa,5,2025,livin,mantapa
sidqi sabqi,mantap,5,2025,livin,mantap
Rayhan Nanda,Josss Gandosss,5,2025,livin,joss gandoss
Bro Baihaki (Bai Han),"Kok sekarang susah ya login., selalu muncul tulisan ""Layanan Tidak Berfungsi Untuk Sementara"" Gimana ini...!!??",5,2025,livin,susah login muncul tulis layan tidak fungsi
is Wawan,memudahkan transaksi,5,2025,livin,mudah transaksi
Rusli Septiady,sangat mudah untuk semua transaksi,5,2025,livin,sangat mudah transaksi
Frananda Jullian,kukira masih bisa dipakai dompet E-Wallet ketika norek ATM Rekening sudh Non-aktif 🥶 ternyata tidak 🙌 oke,5,2025,livin,kira bisa pakai dompet ewallet norek atm rekening sudh nonaktif tidak oke
Violet Camellia,"Plis dong mandiri bantu aku,aku gak bisa login ke livinnya.Kendalanya di pemberitahuan sistem operasi tidak mendukung penggunaan livin,padahal ini mendukung buktinya aku masih bisa download.",5,2025,livin,tolong mandiri bantu akua tidak bisa login livinnyakendalanya pemberitahuan sistem operasi tidak dukung guna livinpadahal dukung bukti bisa download
Azqe Root,canggih,5,2025,livin,canggih
Dede Rahman Saleh,sejauh ini saya merasa puas dengan livin mandiri simpel mudah di mengerti..,5,2025,livin,puas livin mandiri simpel mudah erti
ZAINUDIN EFFENDI,good nige,5,2025,livin,good nige
Ali Yudin,Siip,5,2025,livin,siip
Abas Tagak,sangat aman,5,2025,livin,sangat aman
Asi Mbojo,aplikasinya bagus banget saya sangat suka...🙏🙏❤️❤️.,5,2025,livin,aplikasi bagus banget sangat suka
Moms fauzan,membantu,5,2025,livin,bantu
Apdiaja Ok,sangat baik,5,2025,livin,sangat
Muhammad Sidik,semoga selalu lebih baik,5,2025,livin,moga
BOBY Chanel,Baguss,5,2025,livin,baguss
Cak Maun,aplikasi tidak bisa digunakan perbaikan terus,5,2025,livin,aplikasi tidak bisa baik
Ika Efrilia,mudah penggunaannya,5,2025,livin,mudah guna
panji dewa,Terbaik 👍👍👍,5,2025,livin,baik
Muhammad Ridwan Rauf,Pengalaman yg menyenangkan,5,2025,livin,alam senang
Muhammad Rafli,"Udah bagus, saya harap untuk waktu maintenance nya jangan mulai pukul 23:00, mungkin bisa di pukul 00:00 atau 01:00 saja,",5,2025,livin,bagus harap maintenance bisa
Rukmana Rukmana,segala dimudahkan 👍👍👍👌,5,2025,livin,mudah
Nasminto Minto08,sangat bag6,5,2025,livin,sangat bag
Muta Saleh,Akses Cepat tanpa Ribet.... Livin Mandiri Tooop,5,2025,livin,akses cepat ribet livin mandiri toop
Sidiq Sucipta,mantap,5,2025,livin,mantap
KUSMAWAN,👍,5,2025,livin,
Novia Kristiani Pualillin,Bagus dan keren..,5,2025,livin,bagus keren
Arfan Arfan,mantap sangat di permuda Manarik dana di mana sj,5,2025,livin,mantap sangat muda manarik dana sj
Siti Jubaedah,terimakasih livin,5,2025,livin,terimakasih livin
Baso Ahmad,bagus,5,2025,livin,bagus
Muh. Arfandy Wiranata,"aplikasinya banyak fitur, mudah dipahami dan digunakan.",5,2025,livin,aplikasi fitur mudah paham
Simon Hajas,muda mudahan tidak ada kendala kalau di buka lagi sebentar soalnya baru ganti hp,5,2025,livin,muda mudah tidak kendala buka sebentar ganti handphone
Samsul Bahari,👍👍👍👍👍,5,2025,livin,
Hilya Azizah,hari ini tgl 3 November 2025 Livinku TDK BS di buka kenapa Min?,5,2025,livin,tgl november livinku tidak bs buka
Akbar Falah,puas,5,2025,livin,puas
Uus Hungkul,maap ke salahan kami mohon aktip kan kem bali,5,2025,livin,maap salah mohon aktip kem bal
Sub Kani,puas pakai livin,5,2025,livin,puas pakai livin
Muhammad Nasikin,maaf kok tak bisa di buka,5,2025,livin,maaf bisa buka
Suratno Ratno,livin yeeeess,5,2025,livin,livin yeess
Franky,good,5,2025,livin,good
Irfan Hakim,"min izin bertanya... saya nge tranfer ke sesama Bank Mandiri lewat Livin'by mandiri, setelah transaksi selesai saldo saya tiba tiba berkurang min tanpa ada note/keterangan apapun... izin untuk menyampaikan min🙏🏻 Terima kasih",5,2025,livin,izin nge tranfer bank mandiri livinby mandiri transaksi selesai saldo kurang noteketerangan apa izin terima kasih
Mochammad Abdurrouf,"mudah untuk di gunakan,dompet digital",5,2025,livin,mudah gunakandompet digital
Rizky Dhevin,good job,5,2025,livin,good job
Purnadi Zio,top,5,2025,livin,top
Joni Sulle,sangat membantu dalam segala transaksi,5,2025,livin,sangat bantu transaksi
Budi Santoso0304,"bersama kita bisa jadi juara. bergerak, berdampak, juara.",5,2025,livin,bisa juara gerak dampak juara
Muhey Ok,terbaik,5,2025,livin,baik
Yandinus Jali,0 oo,5,2025,livin,oo
Fenan Step,aplikasi bagus dan mudah bertransaksi di mana saja,5,2025,livin,aplikasi bagus mudah transaksi
Dios 2451,mudah dan aman,5,2025,livin,mudah aman
M Axsho,ok,5,2025,livin,ok
Muhajir Ajhi,ok,5,2025,livin,ok
Bihlal Badra ismaya,uang gaji satu bulan belum masuk,5,2025,livin,uang gaji masuk
andrisuhendar 015,mhon maaf mau tanya mandiri saya kena blokir karna lupa pasword terus mau masuk lagi tpi gak bisa sama kartu debit nya gk nyampe kerumah? 🙏,5,2025,livin,mhon maaf mandiri kena blokir lupa pasword masuk tidak bisa kartu debit tidak nyampe rumah
Obay Jen,professional,5,2025,livin,professional
Prace Riyadi,ok,5,2025,livin,ok
Fatan Wijaya,sangat membantu,5,2025,livin,sangat bantu
Dedik Efendi,oke,5,2025,livin,oke
Toni Faqih,mantab,5,2025,livin,mantab
recky rackha,sangat membantu,5,2025,livin,sangat bantu
Pri Anto,mantab,5,2025,livin,mantab
Melly,bagus,5,2025,livin,bagus
Sitimunawati Siti,Mantap,5,2025,livin,mantap
Angga Yudha,Alhamdulillah berguna untuk sekarang,5,2025,livin,alhamdulillah guna
Sumar di,mantap,5,2025,livin,mantap
Rita Gerard,"Dengan living ,semua transaksi lancar. moga tambah sukses",5,2025,livin,living transaksi lancar moga sukses
Mansyur Syah,membantu penjualan dan transaksi keuangan,5,2025,livin,bantu jual transaksi uang
Rossi Zorge,ok,5,2025,livin,ok
Daniarif 04,"naj*s cuih ada sisa saldo 40k gabisa dipake gua hapus aja aj* aplikasi t*l*l, sengaja bintang 5 supaya keliatan",5,2025,livin,najs cuih sisa saldo k tidak bisa dipake hapus aj aplikasi tll sengaja bintang liat
Galih Widiasworo,google gamatechno yahoo yandek,5,2025,livin,google gamatechno yahoo yandek
i made wena,APLIKASI sangat bagus tks.,5,2025,livin,aplikasi sangat bagus tks
Roger Drung,aplikasinya tolong di tingkatkan lagi Karena suka kadang ndak bisa di buka,5,2025,livin,aplikasi tolong tingkat suka kadang ndak bisa buka
yogi Pratama,aplikasi yg bagus untuk jenis semua bank,5,2025,livin,aplikasi bagus jenis bank
narno suprianto,top ..... kenapa di akun mandiri sy belum ada paylater nya ?,5,2025,livin,top akun mandiri paylater
Randy Randy,sangat membantu kami trimakasih licin mandiri,5,2025,livin,sangat bantu trimakasih licin mandiri
Hery Virgo,"lebih dari 10 tahun menggunakan bank mandiri, pelayanan selalu maksimal, dan selalu puas",5,2025,livin,bank mandiri layan maksimal puas
Larecu Larecu,mantap,5,2025,livin,mantap
Janu Janu,"bagus,, mempermudah transaksi pembayaran👍👍",5,2025,livin,bagus mudah transaksi bayar
Topik Rxs,apakah bisa cetak kartu dimesin atm pada hari minggu,5,2025,livin,bisa cetak kartu mesin atm minggu
Bas Sir,sangat membantu..dan mudah d pahami..lancar trus mandiri 👍👍,5,2025,livin,sangat membantudan mudah pahamilancar mandiri
Dian Hernawan,ok,5,2025,livin,ok
Sanahu fams,bagus dan sangat mudah,5,2025,livin,bagus sangat mudah
Nur agus Damkar kota palembang,kenapa aku ngga bisa buka aplikasi ini untk ngecek duit ya,5,2025,livin,tidak bisa buka aplikasi untk ngecek uang
Mongky D Luffy,memuaskan,5,2025,livin,muas
